"","val","var","sim","dwel","room","weather"
"306",123.2,"conv_hge_roof","Simp.","W","Dorm. S","Rio de Janeiro"
"307",331.9,"conv_hge_roof","Simp.","W","Living","Rio de Janeiro"
"308",71.9,"conv_hge_roof","Simp.","E","Dorm. N","São Paulo"
"309",52.2,"conv_hge_roof","Simp.","E","Dorm. S","São Paulo"
"310",196.6,"conv_hge_roof","Simp.","E","Living","São Paulo"
"311",112.8,"conv_hge_roof","Simp.","NE","Dorm. 1","São Paulo"
"312",117.3,"conv_hge_roof","Simp.","NE","Dorm. 2","São Paulo"
"313",302.1,"conv_hge_roof","Simp.","NE","Living","São Paulo"
"314",112.8,"conv_hge_roof","Simp.","NW","Dorm. 1","São Paulo"
"315",117.2,"conv_hge_roof","Simp.","NW","Dorm. 2","São Paulo"
"316",302.1,"conv_hge_roof","Simp.","NW","Living","São Paulo"
"317",83.8,"conv_hge_roof","Simp.","SE","Dorm. 1","São Paulo"
"318",87.3,"conv_hge_roof","Simp.","SE","Dorm. 2","São Paulo"
"319",205.8,"conv_hge_roof","Simp.","SE","Living","São Paulo"
"320",83.8,"conv_hge_roof","Simp.","SW","Dorm. 1","São Paulo"
"321",87.3,"conv_hge_roof","Simp.","SW","Dorm. 2","São Paulo"
"322",205.8,"conv_hge_roof","Simp.","SW","Living","São Paulo"
"323",77.4,"conv_hge_roof","Simp.","W","Dorm. N","São Paulo"
"324",56.6,"conv_hge_roof","Simp.","W","Dorm. S","São Paulo"
"325",220.1,"conv_hge_roof","Simp.","W","Living","São Paulo"
"326",0.8,"conv_hge_walls","Base","E","Dorm. N","Curitiba"
"327",-89,"conv_hge_walls","Base","E","Dorm. S","Curitiba"
"328",285,"conv_hge_walls","Base","E","Living","Curitiba"
"329",132.5,"conv_hge_walls","Base","NE","Dorm. 1","Curitiba"
"330",190.9,"conv_hge_walls","Base","NE","Dorm. 2","Curitiba"
"331",498.6,"conv_hge_walls","Base","NE","Living","Curitiba"
"332",145.3,"conv_hge_walls","Base","NW","Dorm. 1","Curitiba"
"333",200.6,"conv_hge_walls","Base","NW","Dorm. 2","Curitiba"
"334",556,"conv_hge_walls","Base","NW","Living","Curitiba"
"335",7.6,"conv_hge_walls","Base","SE","Dorm. 1","Curitiba"
"336",58.4,"conv_hge_walls","Base","SE","Dorm. 2","Curitiba"
"337",194,"conv_hge_walls","Base","SE","Living","Curitiba"
"338",13.4,"conv_hge_walls","Base","SW","Dorm. 1","Curitiba"
"339",58.6,"conv_hge_walls","Base","SW","Dorm. 2","Curitiba"
"340",195.1,"conv_hge_walls","Base","SW","Living","Curitiba"
"341",54.6,"conv_hge_walls","Base","W","Dorm. N","Curitiba"
"342",-36.5,"conv_hge_walls","Base","W","Dorm. S","Curitiba"
"343",485.7,"conv_hge_walls","Base","W","Living","Curitiba"
"344",670.3,"conv_hge_walls","Base","E","Dorm. N","Rio de Janeiro"
"345",532.8,"conv_hge_walls","Base","E","Dorm. S","Rio de Janeiro"
"346",1060,"conv_hge_walls","Base","E","Living","Rio de Janeiro"
"347",811.3,"conv_hge_walls","Base","NE","Dorm. 1","Rio de Janeiro"
"348",813.6,"conv_hge_walls","Base","NE","Dorm. 2","Rio de Janeiro"
"349",1264.8,"conv_hge_walls","Base","NE","Living","Rio de Janeiro"
"350",821.3,"conv_hge_walls","Base","NW","Dorm. 1","Rio de Janeiro"
"351",825.6,"conv_hge_walls","Base","NW","Dorm. 2","Rio de Janeiro"
"352",1343.9,"conv_hge_walls","Base","NW","Living","Rio de Janeiro"
"353",626.4,"conv_hge_walls","Base","SE","Dorm. 1","Rio de Janeiro"
"354",622,"conv_hge_walls","Base","SE","Dorm. 2","Rio de Janeiro"
"355",867.2,"conv_hge_walls","Base","SE","Living","Rio de Janeiro"
"356",626.9,"conv_hge_walls","Base","SW","Dorm. 1","Rio de Janeiro"
"357",622,"conv_hge_walls","Base","SW","Dorm. 2","Rio de Janeiro"
"358",867.4,"conv_hge_walls","Base","SW","Living","Rio de Janeiro"
"359",703,"conv_hge_walls","Base","W","Dorm. N","Rio de Janeiro"
"360",565.2,"conv_hge_walls","Base","W","Dorm. S","Rio de Janeiro"
"361",1227.2,"conv_hge_walls","Base","W","Living","Rio de Janeiro"
"362",253.5,"conv_hge_walls","Base","E","Dorm. N","São Paulo"
"363",145.2,"conv_hge_walls","Base","E","Dorm. S","São Paulo"
"364",611.1,"conv_hge_walls","Base","E","Living","São Paulo"
"365",384.4,"conv_hge_walls","Base","NE","Dorm. 1","São Paulo"
"366",424.1,"conv_hge_walls","Base","NE","Dorm. 2","São Paulo"
"367",793.1,"conv_hge_walls","Base","NE","Living","São Paulo"
"368",393.7,"conv_hge_walls","Base","NW","Dorm. 1","São Paulo"
"369",434.6,"conv_hge_walls","Base","NW","Dorm. 2","São Paulo"
"370",857.3,"conv_hge_walls","Base","NW","Living","São Paulo"
"371",237.8,"conv_hge_walls","Base","SE","Dorm. 1","São Paulo"
"372",270.5,"conv_hge_walls","Base","SE","Dorm. 2","São Paulo"
"373",468.3,"conv_hge_walls","Base","SE","Living","São Paulo"
